"cascadeOrder","selector","context","file","line","styleId","styleBlockOrder","includeOrder","afterDocumentClose","specificity","ownership","importantDeclarationCount","declarations"
"2095","#remakeFactorPage.cleanRemakeV6230 .remakeKpi","@media (max-width:1279px)","RemakeResponsiveStyles.html","606","remakeResponsiveV6382Styles","17","5","false","1-2-0","Remake","7","width: auto !important; max-width: 100% !important; min-width: 0 !important; min-height: 88px !important; padding: 10px !important; border-radius: 10px !important; box-sizing: border-box !important"
"2096","#remakeFactorPage.cleanRemakeV6230 .remakeKpisV6230 > .remakeKpi:last-of-type","@media (max-width:1279px)","RemakeResponsiveStyles.html","616","remakeResponsiveV6382Styles","17","5","false","1-4-0","Remake","1","grid-column: 1 / -1 !important"
"2097","#remakeFactorPage.cleanRemakeV6230 .remakeKpi .label","@media (max-width:1279px)","RemakeResponsiveStyles.html","620","remakeResponsiveV6382Styles","17","5","false","1-3-0","Remake","4","margin-bottom: 6px !important; font-size: 10px !important; line-height: 1.15 !important; white-space: normal !important"
"2098","#remakeFactorPage.cleanRemakeV6230 .remakeKpi .value","@media (max-width:1279px)","RemakeResponsiveStyles.html","627","remakeResponsiveV6382Styles","17","5","false","1-3-0","Remake","3","font-size: clamp(21px,5.2vw,27px) !important; line-height: 1.05 !important; overflow-wrap: anywhere !important"
"2099","#remakeFactorPage.cleanRemakeV6230 .remakeKpi .sub","@media (max-width:1279px)","RemakeResponsiveStyles.html","633","remakeResponsiveV6382Styles","17","5","false","1-3-0","Remake","7","min-height: 14px !important; margin-top: 5px !important; gap: 4px !important; font-size: 10px !important; line-height: 1.2 !important; white-space: normal !important; flex-wrap: wrap !important"
"2100","#remakeFactorPage.cleanRemakeV6230 .remakeKpiControlsV6279","@media (max-width:1279px)","RemakeResponsiveStyles.html","643","remakeResponsiveV6382Styles","17","5","false","1-2-0","Remake","5","grid-column: 1 / -1 !important; width: 100% !important; min-width: 0 !important; align-items: flex-start !important; text-align: left !important"
"2101","#remakeFactorPage.cleanRemakeV6230 .remakeGridV6230","@media (max-width:1279px)","RemakeResponsiveStyles.html","651","remakeResponsiveV6382Styles","17","5","false","1-2-0","Remake","8","display: grid !important; grid-template-columns: minmax(0,1fr) !important; width: 100% !important; max-width: 100% !important; min-width: 0 !important; margin: 0 !important; gap: 10px !important; box-sizing: border-box !important"
"2102","#remakeFactorPage.cleanRemakeV6230 .remakeCustomerSplitV6230","@media (max-width:1279px)","RemakeResponsiveStyles.html","651","remakeResponsiveV6382Styles","17","5","false","1-2-0","Remake","8","display: grid !important; grid-template-columns: minmax(0,1fr) !important; width: 100% !important; max-width: 100% !important; min-width: 0 !important; margin: 0 !important; gap: 10px !important; box-sizing: border-box !important"
"2103","#remakeFactorPage.cleanRemakeV6230 .ceramistWorkspaceV6343","@media (max-width:1279px)","RemakeResponsiveStyles.html","651","remakeResponsiveV6382Styles","17","5","false","1-2-0","Remake","8","display: grid !important; grid-template-columns: minmax(0,1fr) !important; width: 100% !important; max-width: 100% !important; min-width: 0 !important; margin: 0 !important; gap: 10px !important; box-sizing: border-box !important"
"2104","#remakeFactorPage.cleanRemakeV6230 .remakeCard","@media (max-width:1279px)","RemakeResponsiveStyles.html","664","remakeResponsiveV6382Styles","17","5","false","1-2-0","Remake","7","width: 100% !important; max-width: 100% !important; min-width: 0 !important; margin: 0 !important; border-radius: 10px !important; overflow: hidden !important; box-sizing: border-box !important"
"2105","#remakeFactorPage.cleanRemakeV6230 .ceramistPanelV6343","@media (max-width:1279px)","RemakeResponsiveStyles.html","664","remakeResponsiveV6382Styles","17","5","false","1-2-0","Remake","7","width: 100% !important; max-width: 100% !important; min-width: 0 !important; margin: 0 !important; border-radius: 10px !important; overflow: hidden !important; box-sizing: border-box !important"
"2106","#remakeFactorPage.cleanRemakeV6230 .remakeCardHeader","@media (max-width:1279px)","RemakeResponsiveStyles.html","675","remakeResponsiveV6382Styles","17","5","false","1-2-0","Remake","7","display: flex !important; align-items: flex-start !important; justify-content: space-between !important; flex-wrap: wrap !important; gap: 7px !important; min-height: 0 !important; padding: 9px 10px !important"
"2107","#remakeFactorPage.cleanRemakeV6230 .remakeCardTitle","@media (max-width:1279px)","RemakeResponsiveStyles.html","685","remakeResponsiveV6382Styles","17","5","false","1-2-0","Remake","4","min-width: 0 !important; font-size: 13px !important; line-height: 1.25 !important; white-space: normal !important"
"2108","#remakeFactorPage.cleanRemakeV6230 .remakeCardActionsV6230","@media (max-width:1279px)","RemakeResponsiveStyles.html","692","remakeResponsiveV6382Styles","17","5","false","1-2-0","Remake","8","display: flex !important; flex-wrap: nowrap !important; width: auto !important; max-width: 100% !important; min-width: 0 !important; gap: 6px !important; overflow-x: auto !important; overflow-y: hidden !important; -webkit-overflow-scrolling: touch; scrollbar-width: thin"
"2109","#remakeFactorPage.cleanRemakeV6230 .remakeChartModeBarV6230","@media (max-width:1279px)","RemakeResponsiveStyles.html","692","remakeResponsiveV6382Styles","17","5","false","1-2-0","Remake","8","display: flex !important; flex-wrap: nowrap !important; width: auto !important; max-width: 100% !important; min-width: 0 !important; gap: 6px !important; overflow-x: auto !important; overflow-y: hidden !important; -webkit-overflow-scrolling: touch; scrollbar-width: thin"
"2110","#remakeFactorPage.cleanRemakeV6230 .ceramistBreakdownBarV6343","@media (max-width:1279px)","RemakeResponsiveStyles.html","692","remakeResponsiveV6382Styles","17","5","false","1-2-0","Remake","8","display: flex !important; flex-wrap: nowrap !important; width: auto !important; max-width: 100% !important; min-width: 0 !important; gap: 6px !important; overflow-x: auto !important; overflow-y: hidden !important; -webkit-overflow-scrolling: touch; scrollbar-width: thin"
"2111","#remakeFactorPage.cleanRemakeV6230 .ceramistFlagBarV6342","@media (max-width:1279px)","RemakeResponsiveStyles.html","692","remakeResponsiveV6382Styles","17","5","false","1-2-0","Remake","8","display: flex !important; flex-wrap: nowrap !important; width: auto !important; max-width: 100% !important; min-width: 0 !important; gap: 6px !important; overflow-x: auto !important; overflow-y: hidden !important; -webkit-overflow-scrolling: touch; scrollbar-width: thin"
"2112","#remakeFactorPage.cleanRemakeV6230 .remakeCardActionsV6230 button","@media (max-width:1279px)","RemakeResponsiveStyles.html","708","remakeResponsiveV6382Styles","17","5","false","1-2-1","Remake","3","flex: 0 0 auto !important; min-height: 36px !important; white-space: nowrap !important"
"2113","#remakeFactorPage.cleanRemakeV6230 .remakeChartModeBarV6230 button","@media (max-width:1279px)","RemakeResponsiveStyles.html","708","remakeResponsiveV6382Styles","17","5","false","1-2-1","Remake","3","flex: 0 0 auto !important; min-height: 36px !important; white-space: nowrap !important"
"2114","#remakeFactorPage.cleanRemakeV6230 .ceramistBreakdownBarV6343 button","@media (max-width:1279px)","RemakeResponsiveStyles.html","708","remakeResponsiveV6382Styles","17","5","false","1-2-1","Remake","3","flex: 0 0 auto !important; min-height: 36px !important; white-space: nowrap !important"
"2115","#remakeFactorPage.cleanRemakeV6230 .ceramistFlagBarV6342 button","@media (max-width:1279px)","RemakeResponsiveStyles.html","708","remakeResponsiveV6382Styles","17","5","false","1-2-1","Remake","3","flex: 0 0 auto !important; min-height: 36px !important; white-space: nowrap !important"
"2116","#remakeFactorPage.cleanRemakeV6230 .remakeChartBoxV6230","@media (max-width:1279px)","RemakeResponsiveStyles.html","717","remakeResponsiveV6382Styles","17","5","false","1-2-0","Remake","8","width: 100% !important; max-width: 100% !important; min-width: 0 !important; height: clamp(290px,72vw,390px) !important; min-height: 290px !important; padding: 8px !important; overflow: hidden !important; box-sizing: border-box !important"
"2117","#remakeFactorPage.cleanRemakeV6230 .remakeTrendCanvasWrapV6230","@media (max-width:1279px)","RemakeResponsiveStyles.html","717","remakeResponsiveV6382Styles","17","5","false","1-2-0","Remake","8","width: 100% !important; max-width: 100% !important; min-width: 0 !important; height: clamp(290px,72vw,390px) !important; min-height: 290px !important; padding: 8px !important; overflow: hidden !important; box-sizing: border-box !important"
"2118","#remakeFactorPage.cleanRemakeV6230 .remakeOverviewChartBox","@media (max-width:1279px)","RemakeResponsiveStyles.html","717","remakeResponsiveV6382Styles","17","5","false","1-2-0","Remake","8","width: 100% !important; max-width: 100% !important; min-width: 0 !important; height: clamp(290px,72vw,390px) !important; min-height: 290px !important; padding: 8px !important; overflow: hidden !important; box-sizing: border-box !important"
"2119","#remakeFactorPage.cleanRemakeV6230 canvas","@media (max-width:1279px)","RemakeResponsiveStyles.html","730","remakeResponsiveV6382Styles","17","5","false","1-1-1","Remake","1","max-width: 100% !important"
"2120","#remakeFactorPage.cleanRemakeV6230 .remakeTableWrap","@media (max-width:1279px)","RemakeResponsiveStyles.html","734","remakeResponsiveV6382Styles","17","5","false","1-2-0","Remake","12","display: block !important; width: 100% !important; max-width: 100% !important; min-width: 0 !important; height: auto !important; min-height: 0 !important; max-height: min(62vh,520px) !important; overflow-x: auto !important; overflow-y: auto !important; -webkit-overflow-scrolling: touch !important; scrollbar-gutter: stable !important; box-sizing: border-box !important"
"2121","#remakeFactorPage.cleanRemakeV6230 .remakeDepartmentTableWrapV6230","@media (max-width:1279px)","RemakeResponsiveStyles.html","734","remakeResponsiveV6382Styles","17","5","false","1-2-0","Remake","12","display: block !important; width: 100% !important; max-width: 100% !important; min-width: 0 !important; height: auto !important; min-height: 0 !important; max-height: min(62vh,520px) !important; overflow-x: auto !important; overflow-y: auto !important; -webkit-overflow-scrolling: touch !important; scrollbar-gutter: stable !important; box-sizing: border-box !important"
"2122","#remakeFactorPage.cleanRemakeV6230 .remakeProductTableWrapV6230","@media (max-width:1279px)","RemakeResponsiveStyles.html","734","remakeResponsiveV6382Styles","17","5","false","1-2-0","Remake","12","display: block !important; width: 100% !important; max-width: 100% !important; min-width: 0 !important; height: auto !important; min-height: 0 !important; max-height: min(62vh,520px) !important; overflow-x: auto !important; overflow-y: auto !important; -webkit-overflow-scrolling: touch !important; scrollbar-gutter: stable !important; box-sizing: border-box !important"
"2123","#remakeFactorPage.cleanRemakeV6230 .remakeCustomerTableWrapV6230","@media (max-width:1279px)","RemakeResponsiveStyles.html","734","remakeResponsiveV6382Styles","17","5","false","1-2-0","Remake","12","display: block !important; width: 100% !important; max-width: 100% !important; min-width: 0 !important; height: auto !important; min-height: 0 !important; max-height: min(62vh,520px) !important; overflow-x: auto !important; overflow-y: auto !important; -webkit-overflow-scrolling: touch !important; scrollbar-gutter: stable !important; box-sizing: border-box !important"
"2124","#remakeFactorPage.cleanRemakeV6230 .ceramistPreviewTableWrapV6342","@media (max-width:1279px)","RemakeResponsiveStyles.html","734","remakeResponsiveV6382Styles","17","5","false","1-2-0","Remake","12","display: block !important; width: 100% !important; max-width: 100% !important; min-width: 0 !important; height: auto !important; min-height: 0 !important; max-height: min(62vh,520px) !important; overflow-x: auto !important; overflow-y: auto !important; -webkit-overflow-scrolling: touch !important; scrollbar-gutter: stable !important; box-sizing: border-box !important"
"2125","#remakeFactorPage.cleanRemakeV6230 .remakeTable","@media (max-width:1279px)","RemakeResponsiveStyles.html","753","remakeResponsiveV6382Styles","17","5","false","1-2-0","Remake","4","width: max-content !important; min-width: 780px !important; max-width: none !important; table-layout: auto !important"
"2126","#remakeFactorPage.cleanRemakeV6230 #remakeCeramistTableV6342","@media (max-width:1279px)","RemakeResponsiveStyles.html","760","remakeResponsiveV6382Styles","17","5","false","2-1-0","Remake","1","min-width: 690px !important"
"2127","#remakeFactorPage.cleanRemakeV6230 #remakeCeramistDetailTableV6343","@media (max-width:1279px)","RemakeResponsiveStyles.html","764","remakeResponsiveV6382Styles","17","5","false","2-1-0","Remake","1","min-width: 760px !important"
"2128","#remakeFactorPage.cleanRemakeV6230 .remakeTable th","@media (max-width:1279px)","RemakeResponsiveStyles.html","768","remakeResponsiveV6382Styles","17","5","false","1-2-1","Remake","5","min-width: 78px !important; padding: 7px 8px !important; font-size: 10.5px !important; line-height: 1.25 !important; white-space: nowrap !important"
"2129","#remakeFactorPage.cleanRemakeV6230 .remakeTable td","@media (max-width:1279px)","RemakeResponsiveStyles.html","768","remakeResponsiveV6382Styles","17","5","false","1-2-1","Remake","5","min-width: 78px !important; padding: 7px 8px !important; font-size: 10.5px !important; line-height: 1.25 !important; white-space: nowrap !important"
"2130","#remakeFactorPage.cleanRemakeV6230 .remakeTable th:first-child","@media (max-width:1279px)","RemakeResponsiveStyles.html","777","remakeResponsiveV6382Styles","17","5","false","1-3-1","Remake","5","position: sticky !important; left: 0 !important; min-width: 170px !important; max-width: 230px !important; z-index: 3 !important"
"2131","#remakeFactorPage.cleanRemakeV6230 .remakeTable td:first-child","@media (max-width:1279px)","RemakeResponsiveStyles.html","777","remakeResponsiveV6382Styles","17","5","false","1-3-1","Remake","5","position: sticky !important; left: 0 !important; min-width: 170px !important; max-width: 230px !important; z-index: 3 !important"
"2132","#remakeFactorPage.cleanRemakeV6230 .remakeTable thead th:first-child","@media (max-width:1279px)","RemakeResponsiveStyles.html","786","remakeResponsiveV6382Styles","17","5","false","1-3-2","Remake","2","z-index: 5 !important; background: #203038 !important"
